;id_event;disease;serotype;latitude;longitude;locality;country;region;observation_date;report_date;species;diagnosis_source;humans_affected;humans_deaths;diagnosis_status;disease_type;serotype_type;bird_type;family;scientific_name
1498;287055;Influenza - Avian;H5N8 HPAI;43.791835;-0.32574;CAZERES-SUR-L''ADOUR;France;Europe;2021-01-11;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1499;287054;Influenza - Avian;H5N8 HPAI;43.630324;-0.472615;SAMADET;France;Europe;2021-01-11;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1500;287053;Influenza - Avian;H5N8 HPAI;43.604557;-0.790156;CASTEL-SARRAZIN;France;Europe;2021-01-11;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1501;287052;Influenza - Avian;H5N8 HPAI;43.663995;-0.457485;BATS;France;Europe;2021-01-11;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1502;287051;Influenza - Avian;H5N8 HPAI;43.770312;-0.266964;CAZERES-SUR-L''ADOUR;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1503;287050;Influenza - Avian;H5N8 HPAI;43.764399;-0.855339;CASSEN;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1504;287049;Influenza - Avian;H5N8 HPAI;43.732057;-0.7868;LOURQUEN;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1505;287048;Influenza - Avian;H5N8 HPAI;43.814411;-0.719924;SOUPROSSE;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1506;287047;Influenza - Avian;H5N8 HPAI;43.729216;-0.782372;LOURQUEN;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1507;287046;Influenza - Avian;H5N8 HPAI;43.791611;-0.498226;BENQUET;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1508;287045;Influenza - Avian;H5N8 HPAI;43.65545;-0.185601;CORNEILLAN;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1509;287044;Influenza - Avian;H5N8 HPAI;43.822318;-0.556297;HAUT-MAUCO;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1510;287043;Influenza - Avian;H5N8 HPAI;43.880915;0.01753;AYZIEU;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1511;287042;Influenza - Avian;H5N8 HPAI;43.910557;-0.191631;MAULEON-D''ARMAGNAC;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1512;287041;Influenza - Avian;H5N8 HPAI;43.7294;-0.9;GOOS;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1513;287040;Influenza - Avian;H5N8 HPAI;43.691661;-0.237907;BARCELONNE-DU-GERS;France;Europe;2021-01-10;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1514;287039;Influenza - Avian;H5N8 HPAI;43.856018;-0.71371;MEILHAN;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1515;287038;Influenza - Avian;H5N8 HPAI;43.774936;-0.892749;GOUSSE;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1516;287037;Influenza - Avian;H5N8 HPAI;43.6738;-0.841241;CASTELNAU-CHALOSSE;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1517;287036;Influenza - Avian;H5N8 HPAI;43.623265;-0.456774;SAMADET;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1518;287035;Influenza - Avian;H5N8 HPAI;43.691661;-0.646257;DOAZIT;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1519;287034;Influenza - Avian;H5N8 HPAI;43.650752;-0.78442;BASTENNES;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1520;287033;Influenza - Avian;H5N8 HPAI;43.3017;-0.3686;LOUVIE-JUZON;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1521;287032;Influenza - Avian;H5N8 HPAI;43.638189;-0.31266;SORBETS;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1522;287031;Influenza - Avian;H5N8 HPAI;43.688565;-0.750184;CAUPENNE;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1523;287030;Influenza - Avian;H5N8 HPAI;43.664567;-0.288922;AIRE-SUR-L''ADOUR;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1524;287029;Influenza - Avian;H5N8 HPAI;43.54934;-0.947236;HABAS;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1525;287028;Influenza - Avian;H5N8 HPAI;43.76302;-0.726735;SOUPROSSE;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1526;287027;Influenza - Avian;H5N8 HPAI;43.726788;-0.859997;GAMARDE-LES-BAINS;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1527;287026;Influenza - Avian;H5N8 HPAI;43.560864;-0.598419;BASSERCLES;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1528;287025;Influenza - Avian;H5N8 HPAI;43.594677;-0.836602;TILH;France;Europe;2021-01-09;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1529;287024;Influenza - Avian;H5N8 HPAI;43.72795;-0.497527;MONTSOUE;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1530;287023;Influenza - Avian;H5N8 HPAI;43.661545;-0.791712;DONZACQ;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1531;287022;Influenza - Avian;H5N8 HPAI;43.615222;-0.62394;MOMUY;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1532;287021;Influenza - Avian;H5N8 HPAI;43.652143;-0.924193;CLERMONT;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1533;287020;Influenza - Avian;H5N8 HPAI;43.646937;-0.773884;BASTENNES;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1534;287019;Influenza - Avian;H5N8 HPAI;43.741215;-0.495223;MONTSOUE;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1535;287018;Influenza - Avian;H5N8 HPAI;43.6738;-0.841241;CASTELNAU-CHALOSSE;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1536;287017;Influenza - Avian;H5N8 HPAI;43.822318;-0.556297;HAUT-MAUCO;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1537;287016;Influenza - Avian;H5N8 HPAI;43.822318;-0.556297;HAUT-MAUCO;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1538;287015;Influenza - Avian;H5N8 HPAI;43.3017;-0.3686;SAINT-GIRONS-EN-BEARN;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1539;287014;Influenza - Avian;H5N8 HPAI;43.6589;-459;BATS;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1540;287013;Influenza - Avian;H5N8 HPAI;43.75;-0.75;MUGRON;France;Europe;2021-01-08;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1541;287012;Influenza - Avian;H5N8 HPAI;43.662468;-0.425465;CASTELNAU-TURSAN;France;Europe;2021-01-07;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1542;287011;Influenza - Avian;H5N8 HPAI;43.732332;-0.465582;FARGUES;France;Europe;2021-01-07;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1543;287010;Influenza - Avian;H5N8 HPAI;43.709008;-0.714133;SAINT-AUBIN;France;Europe;2021-01-07;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1544;287009;Influenza - Avian;H5N8 HPAI;43.596709;-0.703115;NASSIET;France;Europe;2021-01-06;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1545;287008;Influenza - Avian;H5N8 HPAI;43.592078;-0.514105;MANT;France;Europe;2021-01-06;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1546;287007;Influenza - Avian;H5N8 HPAI;43.3017;-0.3686;ARGET;France;Europe;2021-01-06;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1547;287006;Influenza - Avian;H5N8 HPAI;43.672371;-0.820056;POYARTIN;France;Europe;2021-01-06;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1548;287005;Influenza - Avian;H5N8 HPAI;43.67852;-0.851458;POYARTIN;France;Europe;2021-01-05;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1549;287004;Influenza - Avian;H5N8 HPAI;43.3017;-0.3686;PRECHACQ-NAVARRENX;France;Europe;2021-01-05;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1550;287003;Influenza - Avian;H5N8 HPAI;43.71191;-0.695465;SAINT-AUBIN;France;Europe;2021-01-04;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1551;287002;Influenza - Avian;H5N8 HPAI;43.6397;-0.383333;GEAUNE;France;Europe;2021-01-03;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1552;287001;Influenza - Avian;H5N8 HPAI;43.700641;-0.549408;EYRES-MONCUBE;France;Europe;2021-01-02;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1553;287000;Influenza - Avian;H5N8 HPAI;43.685728;-0.632064;DOAZIT;France;Europe;2021-01-02;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1554;286999;Influenza - Avian;H5N8 HPAI;43.668155;-0.888986;GARREY;France;Europe;2020-12-31;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1555;286998;Influenza - Avian;H5N8 HPAI;43.679531;-0.621998;HORSARRIEU;France;Europe;2020-12-30;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1556;286997;Influenza - Avian;H5N8 HPAI;43.689096;-0.718388;MAYLIS;France;Europe;2020-12-30;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1557;286996;Influenza - Avian;H5N8 HPAI;43.677372;-0.605684;HORSARRIEU;France;Europe;2020-12-28;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1558;286995;Influenza - Avian;H5N8 HPAI;43.631046;-0.66302;CAZALIS;France;Europe;2020-12-28;2021-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1559;286994;Influenza - Avian;H5N8 HPAI;60.39;5.32;Bergen;Norway;Europe;2021-01-15;2021-01-22;wild,mew gull (larus canus));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
1560;286993;Influenza - Avian;H5N8 HPAI;60.35;5.35;Bergen;Norway;Europe;2021-01-13;2021-01-22;wild,mute swan:cygnus olor (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1561;286992;Influenza - Avian;H5N8 HPAI;60.39;5.32;Bergen;Norway;Europe;2021-01-11;2021-01-22;wild,mute swan:cygnus olor (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1562;286991;Influenza - Avian;H5N5 HPAI;55.0931;8.5536;Havneby;Denmark;Europe;2020-11-09;2021-01-22;wild,barnacle goose:branta leucopsis (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N5;Wild;anatidae;NA
1563;286972;Influenza - Avian;H5N8 HPAI;29.2856;47.818;Sulaibiyah;Kuwait;Asia;2020-11-04;2021-01-21;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1564;286962;Influenza - Avian;H5N8 HPAI;42.2467;3.09572;Castelló d''''Empuries;Spain;Europe;2021-01-05;2021-01-22;wild, stork, wild, greylag goose;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
1565;286959;Influenza - Avian;H5N8 HPAI;37.76174836147;118.9891635467;Dawenliu Management Station;China;Asia;NA;2021-01-19;wild, swan;National authorities;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
1566;286820;Influenza - Avian;H5N3 HPAI;54.470038;9.51416;Nordfriesland;Germany;Europe;2021-01-06;2021-01-20;wild, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N3;Wild;NA;NA
1567;286819;Influenza - Avian;H5N3 HPAI;54.470038;9.51416;Dithmarschen;Germany;Europe;2021-01-05;2021-01-20;wild,accipitridae (accipitridae));OIE;NA;NA;Confirmed;HPAI;H5N3;Wild;accipitridae;NA
1568;286818;Influenza - Avian;H5N5 HPAI;57.099943;16.301995;Fliseryd;Sweden;Europe;2021-01-17;2021-01-20;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N5;Domestic;Unspecified bird;NA
1569;286816;Influenza - Avian;H5N3 HPAI;53.78812;-6.26689;Clogherhead;Ireland;Europe;2021-01-08;2021-01-19;wild, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N3;Wild;NA;NA
1570;286815;Influenza - Avian;H5N8 HPAI;53.807472;-9.117389;Balla;Ireland;Europe;2021-01-11;2021-01-19;wild,whooper swan:cygnus cygnus (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1571;286814;Influenza - Avian;H5N8 HPAI;50.5384;30.2973;Hostomel;Ukraine;Europe;2021-01-18;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1572;286813;Influenza - Avian;H5N8 HPAI;45.7731;4.03389;ARTHUN;France;Europe;2021-01-08;2021-01-19;wild,mute swan:cygnus olor (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1573;286812;Influenza - Avian;H5N8 HPAI;52.76;18.35;Dulsk;Poland;Europe;2021-01-16;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1574;286811;Influenza - Avian;H5N8 HPAI;52.89;18.35;Kaczkowo;Poland;Europe;2021-01-12;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1575;286810;Influenza - Avian;H5N8 HPAI;52.92;14.76;Czernikow;Poland;Europe;2021-01-15;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1576;286809;Influenza - Avian;H5N8 HPAI;35.849388;126.852;Daedong-ri;Republic of Korea;Asia;2021-01-16;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1577;286808;Influenza - Avian;H5N8 HPAI;35.889765;126.869833;Hoeryong-ri;Republic of Korea;Asia;2021-01-15;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1578;286807;Influenza - Avian;H5N8 HPAI;34.795188;127.169741;Sunam-ri;Republic of Korea;Asia;2021-01-15;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1579;286806;Influenza - Avian;H5N8 HPAI;35.199294;127.881708;Munam-ri;Republic of Korea;Asia;2021-01-14;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1580;286805;Influenza - Avian;H5N8 HPAI;36.564994;126.596805;Taebong-ri;Republic of Korea;Asia;2021-01-13;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1581;286804;Influenza - Avian;H5N8 HPAI;36.934019;127.2621;Sinchon-ri;Republic of Korea;Asia;2021-01-13;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1582;286803;Influenza - Avian;H5N8 HPAI;36.950752;127.461758;Samho-ri;Republic of Korea;Asia;2021-01-12;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1583;286802;Influenza - Avian;H5N8 HPAI;37.855975;127.172475;Seondan-dong;Republic of Korea;Asia;2021-01-12;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1584;286801;Influenza - Avian;H5N8 HPAI;37.855975;127.172475;Doha-ri;Republic of Korea;Asia;2021-01-12;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1585;286800;Influenza - Avian;H5N8 HPAI;35.623133;126.879072;Uil-ri;Republic of Korea;Asia;2021-01-12;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1586;286799;Influenza - Avian;H5N8 HPAI;37.027777;127.363358;Samheung-ri;Republic of Korea;Asia;2021-01-12;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1587;286798;Influenza - Avian;H5N8 HPAI;36.577652;128.025425;Sahyeon-ri;Republic of Korea;Asia;2021-01-11;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1588;286797;Influenza - Avian;H5N8 HPAI;35.019072;128.344502;Samrak-ri;Republic of Korea;Asia;2021-01-11;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1589;286796;Influenza - Avian;H5N8 HPAI;37.624636;127.289402;Chasan-ri;Republic of Korea;Asia;2021-01-11;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1590;286795;Influenza - Avian;H5N8 HPAI;34.866786;126.477316;Jijang-ri;Republic of Korea;Asia;2021-01-07;2021-01-19;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1591;286794;Influenza - Avian;H5N8 HPAI;53.66;8.54;Wurster Nordseeküste;Germany;Europe;2021-01-17;2021-01-18;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1592;286793;Influenza - Avian;H5N8 HPAI;52.79;7.82;Lastrup;Germany;Europe;2021-01-15;2021-01-18;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1593;286792;Influenza - Avian;H5N8 HPAI;52.81;8.2;Emstek;Germany;Europe;2021-01-15;2021-01-18;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1596;286789;Influenza - Avian;H5N1 HPAI;52.97;8.04;Cloppenburg;Germany;Europe;2020-12-27;2021-01-18;wild,anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N1;Wild;anatidae;NA
1597;286788;Influenza - Avian;H5N8 HPAI;53.56;10.98;Ludwigslust-Parchim;Germany;Europe;2021-01-14;2021-01-18;wild, swan;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
1598;286787;Influenza - Avian;H5N8 HPAI;54.18;13.34;Vorpommern-Greifswald;Germany;Europe;2021-01-06;2021-01-18;wild,anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1599;286786;Influenza - Avian;H5N8 HPAI;53.61;12.31;Landkreis Rostock;Germany;Europe;2020-12-31;2021-01-18;wild, heron;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
1600;286785;Influenza - Avian;H5N8 HPAI;53.41;10.27;Harburg;Germany;Europe;2021-01-15;2021-01-18;wild,anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1601;286784;Influenza - Avian;H5N8 HPAI;53.65;8.02;Friesland;Germany;Europe;2020-11-12;2021-01-18;wild,accipitridae (accipitridae), wild, anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;accipitridae;NA
1602;286783;Influenza - Avian;H5N8 HPAI;53.75;9.38;Stade;Germany;Europe;2020-11-11;2021-01-18;wild,anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1603;286782;Influenza - Avian;H5N8 HPAI;52.88;9.18;Verden;Germany;Europe;2020-11-10;2021-01-18;wild,anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1604;286781;Influenza - Avian;H5N8 HPAI;53.29;7.35;Leer;Germany;Europe;2020-11-10;2021-01-18;wild,anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1605;286780;Influenza - Avian;H5N8 HPAI;48.1049;17.1103;Bratislava;Slovakia;Europe;2021-01-15;2021-01-18;wild,mute swan:cygnus olor (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1606;286779;Influenza - Avian;H5N8 HPAI;55.424644;13.496211;Skurup;Sweden;Europe;2021-01-13;2021-01-18;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
1607;286778;Influenza - Avian;H5N8 HPAI;51.93;13.88;Dahme-Spreewald;Germany;Europe;2021-01-11;2021-01-18;wild,anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1608;286777;Influenza - Avian;H5N8 HPAI;51.97;14.59;Spree-Neiße;Germany;Europe;2020-12-28;2021-01-18;wild, swan;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
1609;286776;Influenza - Avian;H5N8 HPAI;53.48;10.15;Hamburg;Germany;Europe;2020-12-29;2021-01-18;wild,anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1610;286775;Influenza - Avian;H5N8 HPAI;35.343146;128.671571;Geumsan-ri;Republic of Korea;Asia;2021-01-12;2021-01-17;wild,whooper swan:cygnus cygnus (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1611;286774;Influenza - Avian;H5N8 HPAI;33.301922;126.533118;Hado-ri;Republic of Korea;Asia;2021-01-11;2021-01-17;wild,mallard:anas platyrhynchos (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1612;286773;Influenza - Avian;H5N8 HPAI;35.315411;128.677847;Gasul-ri;Republic of Korea;Asia;2021-01-10;2021-01-17;wild,whooper swan:cygnus cygnus (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1613;286772;Influenza - Avian;H5N8 HPAI;36.132742;128.355041;Jisan-dong;Republic of Korea;Asia;2021-01-09;2021-01-17;wild, grey heron;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
1614;286771;Influenza - Avian;H5N8 HPAI;35.310375;128.672492;Woljam-ri;Republic of Korea;Asia;2021-01-08;2021-01-17;wild,whooper swan:cygnus cygnus (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1615;286770;Influenza - Avian;H5N8 HPAI;35.091825;128.935419;Hadan-dong;Republic of Korea;Asia;2021-01-07;2021-01-17;wild,mallard:anas platyrhynchos (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
1616;286769;Influenza - Avian;H5N8 HPAI;37.524322;127.113526;Yugyo-ri;Republic of Korea;Asia;2021-01-06;2021-01-17;wild,mallard:anas platyrhynchos (anatidae));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
